,price,room_type,cancellation_policy,host_is_superhost,host_identity_verified,is_location_exact,has_availability,requires_license,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,latitude,longitude
1844,299,Entire home/apt,moderate,True,False,True,True,False,False,False,False,8,2.5,4.0,6.0,500.0,100.0,6,10,2,365,12,30,30,30,135,96.0,10.0,9.0,10.0,10.0,10.0,9.0,13,4.29,-37.82564656,144.96954540000002
1845,138,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,4,1.0,1.0,2.0,250.0,60.0,1,20,1,1125,1,1,1,129,18,92.0,9.0,9.0,9.0,10.0,9.0,10.0,50,1.64,-37.84790319,144.9613486
1846,154,Entire home/apt,moderate,False,False,True,True,False,True,False,False,4,2.0,2.0,2.0,750.0,0.0,1,0,28,1125,0,0,9,284,1,40.0,4.0,4.0,4.0,6.0,8.0,2.0,21,0.1,-37.83041839,144.9690535
1847,179,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,4,1.0,2.0,2.0,200.0,60.0,1,0,3,1125,0,0,0,0,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.75,-37.85173324,144.9788041
1848,130,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,True,True,True,4,1.0,1.0,2.0,500.0,75.0,2,0,1,1125,19,49,79,348,3,87.0,10.0,10.0,9.0,10.0,10.0,9.0,90,2.0,-37.81654875,144.96710890000003
1849,96,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,0.0,1.0,300.0,45.0,2,30,1,1125,11,24,47,322,18,95.0,10.0,10.0,10.0,10.0,10.0,9.0,14,2.97,-37.80402274,144.96301110000002
1850,100,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,3,1.0,1.0,1.0,200.0,65.0,2,20,1,1125,0,0,0,0,8,98.0,10.0,9.0,9.0,9.0,10.0,9.0,10,0.7,-37.80185924,144.95632369999998
1851,144,Private room,flexible,False,False,True,True,False,True,False,False,3,1.0,1.0,2.0,0.0,25.0,2,15,1,65,1,1,1,87,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.26,-37.86581349,144.9791177
1852,100,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,30.0,1,0,2,365,18,48,78,353,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,27,0.62,-37.86218097,144.9734207
1853,150,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,4,2.0,2.0,2.0,300.0,90.0,2,45,1,89,9,39,69,344,4,95.0,10.0,10.0,10.0,10.0,9.0,10.0,23,2.86,-37.77818495,144.9386659
1854,90,Entire home/apt,moderate,True,True,False,True,False,True,False,False,2,1.0,0.0,1.0,150.0,30.0,2,0,2,21,8,11,37,312,49,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1.63,-37.82525989,145.1292749
1855,90,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,False,False,False,5,1.0,2.0,2.0,250.0,50.0,2,20,1,30,13,38,68,244,62,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.03,-37.77760336,144.9945078
1856,60,Private room,strict_14_with_grace_period,True,False,True,True,False,True,False,False,2,1.0,1.0,1.0,200.0,60.0,1,0,1,1125,14,14,14,14,40,96.0,10.0,10.0,10.0,10.0,10.0,9.0,18,2.45,-37.82095992,144.9654655
1857,109,Entire home/apt,flexible,False,False,True,True,False,True,False,False,4,1.0,1.0,1.0,0.0,20.0,2,10,1,1125,19,19,19,19,1,60.0,4.0,10.0,8.0,6.0,8.0,10.0,2,1.0,-37.82440711,144.99836399999998
1858,168,Entire home/apt,moderate,True,False,True,True,False,False,True,True,6,2.0,3.0,4.0,500.0,125.0,6,30,2,1125,12,26,46,311,70,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.85,-37.900113700000006,145.1149447
1859,100,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,3,1.0,0.0,1.0,250.0,35.0,2,15,1,1125,6,21,51,136,131,93.0,10.0,9.0,10.0,10.0,10.0,9.0,18,5.52,-37.81662091,144.95235359999998
1860,184,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,True,False,False,6,1.0,3.0,4.0,0.0,95.0,6,20,2,1125,10,33,41,316,41,89.0,9.0,10.0,10.0,10.0,9.0,9.0,1,3.04,-37.80285391,145.1145882
1861,140,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,4,2.0,2.0,2.0,250.0,69.0,3,25,1,1125,10,31,58,141,7,89.0,9.0,10.0,7.0,9.0,10.0,9.0,26,5.83,-37.83410327,144.9728426
1862,269,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,True,False,False,12,2.0,3.0,9.0,500.0,130.0,4,30,1,1125,10,19,46,123,153,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,6.93,-37.81618061,144.9533626
1863,100,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,300.0,80.0,2,60,3,1125,23,23,28,115,5,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,2.08,-37.83598799,144.9971513
1864,138,Entire home/apt,moderate,True,False,True,True,False,False,False,False,4,1.5,2.0,2.0,300.0,85.0,4,35,2,1125,18,39,39,39,48,95.0,10.0,9.0,10.0,10.0,10.0,10.0,2,2.13,-37.82661944,144.95663009999998
1865,115,Entire home/apt,moderate,False,False,True,True,False,False,False,False,3,1.0,1.0,2.0,165.0,50.0,2,0,1,1125,0,0,0,0,32,94.0,9.0,10.0,10.0,9.0,10.0,10.0,2,2.77,-37.82000591,144.9420014
1866,35,Private room,moderate,True,False,True,True,False,True,False,False,3,1.0,1.0,2.0,0.0,10.0,1,15,1,14,0,16,46,288,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.66,-37.88761545,145.0118539
1867,93,Entire home/apt,moderate,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,35.0,1,40,4,60,13,16,16,16,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.67,-37.80419465,144.98598969999998
1868,144,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,5,1.0,2.0,3.0,300.0,59.0,3,20,3,365,12,17,46,136,50,95.0,9.0,10.0,10.0,10.0,10.0,10.0,4,3.05,-37.8831309,145.16030959999998
1869,96,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,200.0,80.0,1,0,3,1125,3,3,31,294,62,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.85,-37.85221953,144.99330859999998
1870,100,Entire home/apt,moderate,False,False,True,True,False,True,False,False,4,1.0,1.0,2.0,300.0,50.0,2,20,1,1125,0,0,0,0,7,94.0,10.0,8.0,9.0,10.0,10.0,10.0,1,0.55,-37.81070948,145.0144559
1871,150,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,4,2.5,2.0,2.0,500.0,140.0,4,0,2,1125,22,46,76,101,46,88.0,9.0,9.0,10.0,10.0,10.0,9.0,20,2.41,-37.81163733,144.96322619999998
1872,156,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,6,2.0,4.0,6.0,500.0,200.0,6,50,2,45,19,49,54,54,19,85.0,9.0,8.0,9.0,9.0,9.0,9.0,1,1.32,-37.79497672,144.89356899999999
1873,84,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,2,1.0,0.0,1.0,500.0,95.0,2,8,5,59,9,22,52,320,12,87.0,9.0,9.0,10.0,10.0,9.0,9.0,21,0.33,-37.86373774,144.98147980000002
1874,174,Entire home/apt,moderate,False,False,False,True,False,True,False,False,4,1.0,2.0,3.0,500.0,160.0,1,0,7,1125,7,17,17,262,16,94.0,9.0,9.0,10.0,9.0,10.0,9.0,17,0.55,-37.84077304,144.937859
1875,150,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,True,False,False,6,1.5,2.0,2.0,0.0,50.0,4,25,3,1125,0,0,0,3,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.35,-37.85427746,145.0506885
1876,264,Entire home/apt,moderate,True,False,False,True,False,True,False,False,6,1.5,3.0,3.0,300.0,0.0,4,40,2,7,0,4,6,6,19,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1.67,-37.65407304,145.5210633
1877,199,Entire home/apt,moderate,False,False,False,True,False,False,False,False,4,1.0,2.0,2.0,600.0,120.0,2,10,2,28,0,0,0,0,4,85.0,9.0,10.0,10.0,10.0,10.0,8.0,30,0.36,-37.84695618,144.9783879
1878,109,Entire home/apt,moderate,True,True,False,True,False,True,False,False,4,1.0,1.0,2.0,300.0,70.0,2,0,5,1100,0,0,8,248,93,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.1,-37.85883958,144.97672649999998
1879,150,Entire home/apt,flexible,False,False,True,True,False,False,False,False,5,1.0,2.0,3.0,0.0,80.0,1,30,1,30,14,25,55,145,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,1.0,-37.84825187,144.98115090000002
1880,125,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,2,1.0,1.0,1.0,500.0,25.0,1,20,1,3,2,2,2,2,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.78,-37.8775669,144.9996164
1881,180,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,4,1.0,2.0,2.0,300.0,0.0,4,0,1,1125,8,38,68,313,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,31,0.43,-37.82686627,144.95860159999998
1882,120,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,3,1.0,1.0,1.0,200.0,50.0,2,20,5,1125,11,30,60,60,48,97.0,10.0,10.0,10.0,10.0,10.0,10.0,87,1.71,-37.81212152,144.96035930000002
1883,174,Entire home/apt,moderate,False,False,False,True,False,True,False,False,4,1.0,1.0,2.0,500.0,69.0,2,20,1,365,2,32,49,49,17,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.5,-37.80943391,144.9605658
1884,174,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,False,8,1.0,2.0,5.0,500.0,65.0,4,29,2,60,5,11,24,51,166,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3,3.2,-37.81624737,144.9688052
1885,151,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,4,1.0,2.0,2.0,150.0,0.0,1,0,4,1121,23,38,38,38,28,97.0,10.0,10.0,10.0,10.0,10.0,10.0,7,3.56,-37.81655245,144.9701238
1886,105,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,3,1.0,2.0,2.0,150.0,85.0,2,60,2,35,1,1,1,1,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.12,-37.85887798,144.9859246
1887,138,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,6,1.0,2.0,3.0,295.0,97.0,3,12,1,1124,18,31,61,328,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,58,0.24,-37.81786556,144.9536088
1888,300,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,True,False,False,6,1.0,3.0,3.0,250.0,80.0,1,0,2,1125,20,50,76,282,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.72,-37.66109609,145.50872569999999
1889,46,Private room,strict_14_with_grace_period,False,True,False,True,False,True,False,False,2,1.0,1.0,1.0,200.0,10.0,1,0,4,30,6,23,38,63,111,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,3.19,-37.78387376,144.9387589
1890,138,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,False,3,1.0,1.0,2.0,450.0,100.0,2,28,3,28,14,34,64,339,36,92.0,9.0,10.0,10.0,10.0,10.0,9.0,17,0.41,-37.8795903,144.99165449999998
1891,75,Private room,flexible,False,False,False,True,False,True,False,False,2,1.0,1.0,1.0,0.0,15.0,1,40,1,1125,0,0,0,0,1,80.0,10.0,10.0,10.0,8.0,6.0,8.0,1,0.08,-37.83226765,145.08319619999997
1892,159,Entire home/apt,moderate,False,False,True,True,False,True,False,False,4,2.0,2.0,2.0,150.0,90.0,1,0,1,1125,8,27,36,36,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,11,2.0,-37.805851200000006,144.96148430000002
1893,96,Entire home/apt,moderate,True,True,True,True,False,True,False,False,5,1.0,1.0,3.0,200.0,50.0,2,15,2,60,12,25,55,330,108,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.15,-37.77679375,144.9468888
1894,195,Entire home/apt,strict_14_with_grace_period,True,True,False,True,False,False,False,False,5,2.0,3.0,3.0,350.0,80.0,2,20,1,1125,0,17,44,317,135,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.74,-37.79857553,144.9912985
1895,140,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,True,False,False,3,1.0,1.0,1.0,500.0,60.0,2,30,2,1124,3,19,46,69,88,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,4.16,-37.81065555,144.9611325
1896,350,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,6,2.0,3.0,4.0,130.0,90.0,1,35,2,5,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.07,-37.76638684,144.9826085
1897,150,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,False,4,1.0,2.0,2.0,250.0,100.0,1,0,3,1124,0,0,0,0,7,97.0,10.0,10.0,9.0,10.0,9.0,9.0,6,3.33,-37.80899763,144.96927069999998
1898,130,Entire home/apt,flexible,False,False,True,True,False,False,False,False,4,1.0,1.0,2.0,300.0,35.0,2,10,1,1125,14,14,14,14,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,2.0,-37.81166672,144.9570114
1899,186,Entire home/apt,flexible,True,False,False,True,False,False,False,False,6,2.0,3.0,5.0,200.0,60.0,6,0,2,1125,0,0,0,0,43,95.0,10.0,9.0,9.0,10.0,9.0,10.0,9,3.35,-37.79471119,145.0379239
1900,125,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,False,2,1.0,1.0,1.0,1000.0,80.0,2,50,1,90,9,16,42,307,154,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2,3.09,-37.898874400000004,144.9921331
1901,118,Entire home/apt,moderate,False,True,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,50.0,1,0,4,30,0,0,0,0,10,92.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.29,-37.78276614,144.9794274
1902,40,Private room,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,150.0,20.0,1,0,3,1125,13,43,73,348,2,70.0,9.0,7.0,10.0,8.0,10.0,10.0,6,0.16,-38.073617,145.1313659
1903,180,Entire home/apt,moderate,False,True,True,True,False,False,False,False,4,2.0,2.0,2.0,200.0,75.0,1,0,2,1125,11,26,56,321,3,100.0,10.0,9.0,9.0,10.0,9.0,9.0,19,0.14,-37.78974753,145.1238404
1904,50,Private room,flexible,False,False,True,True,False,True,False,False,1,2.0,2.0,1.0,0.0,25.0,1,35,5,1125,0,0,0,0,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.13,-37.86955566,144.999234
1905,138,Entire home/apt,moderate,True,True,True,True,False,False,False,False,3,1.0,1.0,2.0,300.0,90.0,2,25,2,26,7,28,58,333,146,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3,2.55,-37.82303906,144.9615959
1906,79,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,4,1.0,1.0,2.0,1000.0,49.0,1,19,1,1125,0,0,0,0,18,92.0,9.0,10.0,9.0,9.0,9.0,9.0,3,0.51,-37.81416231,144.94229130000002
1907,48,Private room,moderate,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,129.0,7.0,1,10,2,7,28,58,88,363,17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.66,-37.7468511,144.9679869
1908,90,Private room,strict_14_with_grace_period,False,True,True,True,False,False,False,False,2,1.0,1.0,1.0,200.0,100.0,1,10,3,1125,0,22,22,22,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.13,-37.8328705,144.9899009
1909,50,Private room,flexible,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,15.0,1,15,1,90,30,55,81,171,6,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.68,-37.854777,144.8203373
1910,75,Private room,moderate,False,True,True,True,False,True,False,False,8,2.5,5.0,5.0,0.0,50.0,1,45,3,30,24,54,84,359,8,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.3,-37.86916427,144.6757043
1911,120,Private room,flexible,False,False,True,True,False,True,False,False,4,2.5,2.0,2.0,200.0,40.0,4,10,2,1125,0,0,0,0,5,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0.22,-37.85066228,145.122976
1912,180,Entire home/apt,moderate,False,False,True,True,False,True,False,False,4,2.0,2.0,0.0,1000.0,165.0,1,0,2,1122,6,15,33,112,24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,3.87,-37.83498429,144.9849491
1913,136,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,False,6,2.0,2.0,3.0,500.0,50.0,2,30,1,90,0,2,32,148,4,90.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.35,-37.79266944,144.9795375
1914,180,Entire home/apt,flexible,False,False,True,True,False,False,False,False,3,1.0,2.0,2.0,0.0,90.0,1,0,2,1125,7,37,67,333,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.84,-37.85922709,144.98049619999998
1915,109,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,4,1.0,1.0,1.0,250.0,55.0,2,25,1,1125,25,53,56,56,56,91.0,10.0,9.0,9.0,9.0,10.0,9.0,26,3.08,-37.81020791,144.9605987
1916,155,Entire home/apt,moderate,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,400.0,76.0,1,0,2,90,15,37,67,342,114,92.0,10.0,9.0,9.0,10.0,10.0,9.0,55,3.01,-37.77316333,144.96133559999998
1917,98,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,True,False,2,1.0,1.0,1.0,200.0,80.0,1,20,4,30,13,13,18,22,176,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1.75,-37.81803739,145.0044164
1918,119,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,False,3,1.0,1.0,2.0,450.0,100.0,2,28,3,28,9,10,28,303,48,86.0,9.0,9.0,10.0,10.0,9.0,9.0,17,0.55,-37.81639403,145.00261740000002
1919,48,Private room,moderate,False,True,True,True,False,False,False,False,1,1.0,1.0,1.0,150.0,20.0,1,15,1,1125,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0.14,-37.78072719,144.9971784
1920,115,Entire home/apt,strict_14_with_grace_period,False,True,False,True,False,False,False,False,5,2.0,2.0,2.0,400.0,75.0,2,30,2,1125,24,54,84,109,23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.74,-37.85981273,144.9790188
1921,60,Private room,moderate,False,True,True,True,False,False,False,False,2,1.0,1.0,1.0,200.0,20.0,1,15,2,1125,0,18,48,323,45,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.87,-37.76998128,144.96339980000002
1922,127,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,9,1.0,2.0,6.0,0.0,80.0,4,30,1,180,0,0,0,0,28,88.0,9.0,9.0,9.0,8.0,10.0,9.0,7,2.15,-37.8153275,144.95359409999998
1923,100,Entire home/apt,flexible,False,True,True,True,False,False,False,False,4,2.0,2.0,2.0,0.0,30.0,1,0,1,7,11,37,67,67,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.3,-37.86035589,144.9861548
1924,89,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,2,1.0,1.0,1.0,250.0,69.0,2,30,1,1125,26,50,80,80,21,91.0,9.0,10.0,10.0,10.0,10.0,9.0,9,1.27,-37.80544509,144.9579635
1925,84,Private room,strict_14_with_grace_period,False,True,False,True,False,False,False,False,2,1.0,1.0,1.0,200.0,35.0,1,20,2,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.09,-37.83943896,144.9977576
1926,130,Entire home/apt,moderate,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,300.0,50.0,1,0,2,365,0,0,0,0,16,97.0,10.0,9.0,9.0,10.0,9.0,9.0,1,0.35,-37.86014302,144.9814813
1927,125,Entire home/apt,moderate,False,False,True,True,False,True,False,False,4,1.0,1.0,2.0,199.0,79.0,3,14,1,1124,20,34,54,327,4,85.0,9.0,8.0,9.0,10.0,10.0,10.0,98,2.73,-37.81881679999999,144.95628290000002
1928,259,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,8,2.0,2.0,4.0,500.0,200.0,4,35,1,1125,28,58,84,84,3,93.0,9.0,9.0,9.0,9.0,9.0,9.0,3,2.2,-37.64764706,145.4539137
1929,140,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,30.0,1,0,2,30,0,0,0,0,25,89.0,9.0,9.0,9.0,9.0,10.0,9.0,1,0.65,-37.80288411,144.98585740000001
1930,40,Private room,strict_14_with_grace_period,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,200.0,30.0,1,10,1,1125,29,59,89,364,8,98.0,9.0,9.0,10.0,10.0,10.0,10.0,17,0.49,-37.7962501,144.95743149999998
1931,210,Entire home/apt,flexible,True,True,True,True,False,True,False,False,6,2.0,2.0,3.0,250.0,65.0,4,25,1,365,9,19,30,292,35,95.0,10.0,10.0,10.0,10.0,10.0,10.0,17,2.93,-37.82284462,144.9623445
1932,251,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,5,2.0,2.0,3.0,500.0,120.0,2,20,3,1125,4,15,29,237,43,97.0,10.0,10.0,10.0,10.0,10.0,9.0,4,0.85,-37.79672539,144.96566380000002
1933,150,Entire home/apt,moderate,False,False,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,0.0,2,50,4,14,27,57,87,362,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.2,-37.80173109,144.98197530000002
1934,155,Entire home/apt,moderate,False,False,True,True,False,True,False,False,6,1.0,2.0,3.0,0.0,85.0,2,10,1,1125,15,41,66,66,113,91.0,9.0,9.0,9.0,10.0,10.0,9.0,3,4.71,-37.80460365,144.9628545
1935,150,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,False,2,1.0,1.0,1.0,200.0,75.0,1,0,3,1125,9,19,49,74,154,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2.87,-37.81172714,144.9632948
1936,112,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,400.0,89.0,2,29,1,1125,20,48,78,78,27,96.0,10.0,10.0,9.0,9.0,10.0,9.0,9,1.85,-37.85156455,144.9821992
1937,127,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,False,False,False,4,1.0,1.0,2.0,300.0,49.0,2,15,1,1125,8,15,31,143,66,96.0,10.0,10.0,10.0,10.0,10.0,9.0,3,1.73,-37.81661697,144.95497930000002
1938,35,Private room,moderate,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,150.0,20.0,1,0,1,1125,13,29,42,42,3,93.0,10.0,9.0,10.0,10.0,10.0,10.0,4,2.73,-37.91326149,145.0985177
1939,199,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,5,1.0,2.0,2.0,500.0,100.0,4,25,1,1125,8,38,68,343,21,94.0,10.0,9.0,10.0,10.0,10.0,9.0,36,0.34,-37.82852261,144.95878000000002
1940,140,Entire home/apt,flexible,True,False,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,30.0,1,0,2,6,14,14,14,14,21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.37,-37.81198506,144.95233580000001
1941,295,Entire home/apt,moderate,False,False,True,True,False,True,False,False,10,1.0,2.0,5.0,300.0,89.0,4,29,1,1125,11,15,30,178,3,80.0,10.0,5.0,10.0,10.0,9.0,9.0,2,2.14,-37.79591329,144.9671753
1942,150,Entire home/apt,flexible,True,False,False,True,False,False,False,False,4,1.0,2.0,3.0,200.0,80.0,4,50,1,1125,9,21,28,28,24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.72,-37.78834891,145.00366519999997
1943,174,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,True,False,False,5,2.0,2.0,3.0,575.0,129.0,2,21,3,365,6,8,9,242,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.13,-37.81265596,145.013688
1944,251,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,7,2.0,3.0,4.0,400.0,95.0,6,25,1,1125,30,60,90,365,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,-37.82894987,145.0393779
1945,190,Entire home/apt,flexible,False,True,True,True,False,False,False,False,2,1.0,1.0,1.0,150.0,30.0,1,0,2,1125,0,0,0,0,3,100.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0.31,-37.8305658,144.9488801
1946,150,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,4,1.5,2.0,3.0,200.0,90.0,4,20,1,1125,7,7,7,7,24,86.0,9.0,9.0,9.0,9.0,9.0,9.0,4,2.08,-37.83591143,144.9696357
1947,75,Private room,moderate,False,True,True,True,False,False,False,False,2,1.0,1.0,1.0,200.0,20.0,2,20,1,1125,29,59,89,89,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.31,-37.99916696,145.3127517
1948,50,Private room,moderate,False,False,False,True,False,True,False,False,1,1.0,1.0,1.0,3000.0,20.0,1,35,1,1125,0,0,0,0,5,92.0,10.0,10.0,9.0,10.0,9.0,10.0,1,0.41,-37.83463907,145.099418
1949,199,Entire home/apt,flexible,True,True,True,True,False,True,False,False,4,2.0,2.0,2.0,0.0,50.0,2,0,3,1125,3,10,17,72,142,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.25,-37.78711657,144.94081880000002
1950,100,Private room,moderate,True,False,True,True,False,True,False,False,2,1.0,1.0,0.0,0.0,25.0,1,0,2,1125,9,9,9,9,125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5.21,-37.82638135,144.9947547
1951,188,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,5,2.0,2.0,3.0,250.0,89.0,4,7,2,1125,2,9,17,17,47,93.0,9.0,9.0,9.0,9.0,10.0,9.0,10,4.55,-37.81258063,144.96150769999997
1952,65,Private room,strict_14_with_grace_period,True,True,True,True,False,False,True,True,2,1.0,1.0,1.0,150.0,50.0,1,10,3,30,8,30,60,150,92,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2,1.22,-37.84181138,144.93759340000003
1953,120,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,False,False,False,4,2.0,2.0,2.0,500.0,150.0,4,100,3,90,1,9,39,129,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,15,0.31,-37.8848013,145.0076483
